code_insee,code_postal,eurocircos_name,comsimp_name,pref_related,latitude,longitude
16232,16600,Mornac,Mornac,Angoulême,45.683333,0.266667
16233,16120,Mosnac,Mosnac,Cognac,45.616667,-0.016667
16234,16290,Moulidars,Moulidars,Cognac,45.666667,-0.033333
16236,16440,Mouthiers-sur-Boëme,Mouthiers-sur-Boëme,Angoulême,45.55,0.116667
16237,16460,Mouton,Mouton,Confolens,45.883333,0.25
16238,16460,Moutonneau,Moutonneau,Confolens,45.9,0.233333
16239,16310,Mouzon,Mouzon,Confolens,45.8,0.616667
16240,16390,Nabinaud,Nabinaud,Angoulême,45.283333,0.2
16241,16230,Nanclars,Nanclars,Confolens,45.85,0.216667
16242,16700,Nanteuil-en-Vallée,Nanteuil-en-Vallée,Confolens,46,0.316667
16243,16200,Nercillac,Nercillac,Cognac,45.716667,-0.25
16244,16440,Nersac,Nersac,Angoulême,45.633333,0.05
16245,16270,Nieuil,Nieuil,Confolens,45.883333,0.5
16246,16190,Nonac,Nonac,Angoulême,45.416667,0.05
16248,16140,Oradour,Oradour,Confolens,45.9,-0.033333
16249,16500,Oradour-Fanais,Oradour-Fanais,Confolens,46.116667,0.783333
16250,16220,Orgedeuil,Orgedeuil,Angoulême,45.7,0.5
16251,16480,Oriolles,Oriolles,Cognac,45.35,-0.116667
16252,16210,Orival,Orival,Angoulême,45.283333,0.066667
16253,16240,Paizay-Naudouin-Embourie,Paizay-Naudouin-Embourie,Confolens,,
16254,16390,Palluaud,Palluaud,Angoulême,45.35,0.25
16255,16450,Parzac,Parzac,Confolens,45.933333,0.416667
16256,16480,Passirac,Passirac,Cognac,45.35,-0.066667
16258,16250,Pérignac,Pérignac,Cognac,45.466667,0.083333
16259,16270,La Péruse,La Péruse,Confolens,45.883333,0.616667
16260,16390,Pillac,Pillac,Angoulême,45.316667,0.183333
16261,16260,Les Pins,Les Pins,Confolens,45.833333,0.366667
16263,16250,Plassac-Rouffiac,Plassac-Rouffiac,Angoulême,45.533333,0.066667
16264,16490,Pleuville,Pleuville,Confolens,46.1,0.5
16267,16190,Poullignac,Poullignac,Angoulême,45.4,-0.016667
16268,16700,Poursac,Poursac,Confolens,45.95,0.25
16269,16110,Pranzac,Pranzac,Angoulême,45.666667,0.35
16270,16150,Pressignac,Pressignac,Confolens,45.833333,0.733333
16271,16400,Puymoyen,Puymoyen,Angoulême,45.616667,0.183333
16272,16230,Puyréaux,Puyréaux,Confolens,45.866667,0.216667
16273,16240,Raix,Raix,Confolens,46,0.116667
16274,16110,Rancogne,Rancogne,Angoulême,45.7,0.4
16275,16140,Ranville-Breuillaud,Ranville-Breuillaud,Confolens,45.9,-0.116667
16276,16360,Reignac,Reignac,Cognac,45.416667,-0.166667
16277,16200,Réparsac,Réparsac,Cognac,45.733333,-0.233333
16279,16210,Rioux-Martin,Rioux-Martin,Angoulême,45.25,-
16280,16110,Rivières,Rivières,Angoulême,45.75,0.35
16281,16110,La Rochefoucauld,La Rochefoucauld,Angoulême,45.733333,0.383333
16282,16110,La Rochette,La Rochette,Angoulême,45.816667,0.316667
16283,16320,Ronsenac,Ronsenac,Angoulême,45.483333,0.233333
16284,16210,Rouffiac,Rouffiac,Angoulême,45.266667,0.083333
16285,16320,Rougnac,Rougnac,Angoulême,45.533333,0.35
16286,16170,Rouillac,Rouillac,Cognac,45.783333,-0.066667
16287,16440,Roullet-Saint-Estèphe,Roullet-Saint-Estèphe,Angoulême,,
16289,16310,Roussines,Roussines,Confolens,45.716667,0.616667
16290,16220,Rouzède,Rouzède,Angoulême,45.716667,0.55
16291,16600,Ruelle-sur-Touvre,Ruelle-sur-Touvre,Angoulême,45.683333,0.233333
16292,16700,Ruffec,Ruffec,Confolens,46.016667,0.2
16293,16310,Saint-Adjutory,Saint-Adjutory,Angoulême,45.766667,0.483333
16295,16330,Saint-Amant-de-Boixe,Saint-Amant-de-Boixe,Confolens,45.8,0.133333
16297,16120,GRAVES SAINT AMANT,Graves-Saint-Amant,Cognac,,
16298,16170,Saint-Amant-de-Nouère,Saint-Amant-de-Nouère,Cognac,45.75,-
16300,16230,Saint-Angeau,Val-de-Bonnieure,Confolens,45.85,0.283333
16301,16300,Saint-Aulais-la-Chapelle,Saint-Aulais-la-Chapelle,Cognac,45.45,-0.05
16302,16210,Saint-Avit,Saint-Avit,Angoulême,45.233333,0.05
16303,16300,Saint-Bonnet,Saint-Bonnet,Cognac,45.483333,-0.1
16304,16100,Saint-Brice,Saint-Brice,Cognac,45.683333,-0.283333
16306,16420,Saint-Christophe,Saint-Christophe,Confolens,,
16307,16230,Saint-Ciers-sur-Bonnieure,Saint-Ciers-sur-Bonnieure,Confolens,45.85,0.233333
16308,16450,Saint-Claud,Saint-Claud,Confolens,45.9,0.466667
16310,16350,Saint-Coutant,Saint-Coutant,Confolens,,
16312,16170,Saint-Cybardeaux,Saint-Cybardeaux,Cognac,45.766667,-0.016667
16315,16480,Saint-Félix,Saint-Félix,Cognac,,
16316,16130,Saint-Fort-sur-le-Né,Saint-Fort-sur-le-Né,Cognac,45.583333,-0.3
16317,16140,Saint-Fraigne,Saint-Fraigne,Confolens,45.95,-
16318,16460,Saint-Front,Saint-Front,Confolens,45.9,0.266667
16320,16570,Saint-Genis-d'Hiersac,Saint-Genis-d'Hiersac,Cognac,45.75,0.033333
16321,16700,Saint-Georges,Saint-Georges,Confolens,45.966667,0.266667
16323,16380,Saint-Germain-de-Montbron,Saint-Germain-de-Montbron,Angoulême,45.633333,0.416667
16325,16700,Saint-Gourson,Saint-Gourson,Confolens,45.95,0.316667
16326,16230,Saint-Groux,Saint-Groux,Confolens,45.9,0.166667
16329,16450,Saint-Laurent-de-Céris,Saint-Laurent-de-Céris,Confolens,45.95,0.483333
16330,16100,Saint-Laurent-de-Cognac,Saint-Laurent-de-Cognac,Cognac,45.7,-0.4
16331,16480,Saint-Laurent-des-Combes,Saint-Laurent-des-Combes,Angoulême,45.35,0.033333
16332,16250,Saint-Léger,Saint-Léger,Cognac,,
16334,16190,Saint-Martial,Saint-Martial,Angoulême,,
16335,16700,Saint-Martin-du-Clocher,Saint-Martin-du-Clocher,Confolens,46.05,0.15
16336,16260,Saint-Mary,Saint-Mary,Confolens,45.85,0.366667
16337,16500,Saint-Maurice-des-Lions,Saint-Maurice-des-Lions,Confolens,45.966667,0.7
16338,16300,Saint-Médard,Saint-Médard,Cognac,,
16339,16170,AUGE ST MEDARD,Auge-Saint-Médard,Cognac,,
16340,16720,Saint-Même-les-Carrières,Saint-Même-les-Carrières,Cognac,45.65,-0.15
16341,16470,Saint-Michel,Saint-Michel,Angoulême,45.65,0.1
16342,16300,Saint-Palais-du-Né,Saint-Palais-du-Né,Cognac,45.55,-0.266667
16343,16130,Saint-Preuil,Saint-Preuil,Cognac,45.6,-0.166667
16344,16110,Saint-Projet-Saint-Constant,Saint-Projet-Saint-Constant,Angoulême,45.733333,0.35
16345,16150,Saint-Quentin-sur-Charente,Saint-Quentin-sur-Charente,Confolens,45.833333,0.683333
16346,16210,Saint-Quentin-de-Chalais,Saint-Quentin-de-Chalais,Angoulême,45.266667,0.066667
16347,16210,Saint-Romain,Saint-Romain,Angoulême,,
16348,16290,Saint-Saturnin,Saint-Saturnin,Angoulême,45.666667,0.05
16349,16200,Sainte-Sévère,Sainte-Sévère,Cognac,45.75,-0.233333
16350,16390,Saint-Séverin,Saint-Séverin,Angoulême,45.316667,0.25
16351,16120,Saint-Simeux,Saint-Simeux,Cognac,45.633333,-0.033333
16352,16120,Saint-Simon,Saint-Simon,Cognac,45.65,-0.066667
16353,16220,Saint-Sornin,Saint-Sornin,Angoulême,45.7,0.433333
16354,16480,Sainte-Souline,Sainte-Souline,Cognac,45.383333,-0.016667
16355,16370,Saint-Sulpice-de-Cognac,Saint-Sulpice-de-Cognac,Cognac,45.766667,-0.383333
16356,16460,Saint-Sulpice-de-Ruffec,Saint-Sulpice-de-Ruffec,Confolens,45.941667,0.316667
16357,16480,Saint-Vallier,Saint-Vallier,Cognac,45.3,-0.05
16358,16710,Saint-Yrieix-sur-Charente,Saint-Yrieix-sur-Charente,Angoulême,45.683333,0.116667
16359,16130,Salles-d'Angles,Salles-d'Angles,Cognac,45.616667,-0.333333
16360,16300,Salles-de-Barbezieux,Salles-de-Barbezieux,Cognac,45.45,-0.133333
16361,16700,Salles-de-Villefagnan,Salles-de-Villefagnan,Confolens,45.95,0.166667
16362,16190,Salles-Lavalette,Salles-Lavalette,Angoulême,45.383333,0.233333
16363,16420,Saulgond,Saulgond,Confolens,45.95,0.783333
16364,16310,Sauvagnac,Sauvagnac,Confolens,45.75,0.65
16365,16480,Sauvignac,Sauvignac,Cognac,45.25,-0.083333
16366,16130,Segonzac,Segonzac,Cognac,45.616667,-0.216667
16368,16410,Sers,Sers,Angoulême,45.6,0.316667
16369,16200,Sigogne,Sigogne,Cognac,45.733333,-0.15
16370,16440,Sireuil,Sireuil,Angoulême,45.616667,0.016667
16372,16380,Souffrignac,Souffrignac,Angoulême,45.583333,0.5
16373,16240,Souvigné,Souvigné,Confolens,45.966667,0.066667
16374,16800,Soyaux,Soyaux,Angoulême,45.65,0.2
16375,16260,Suaux,Suaux,Confolens,45.85,0.516667
16376,16270,Suris,Suris,Confolens,45.85,0.633333
16377,16260,La Tâche,La Tâche,Confolens,45.883333,0.35
16378,16700,Taizé-Aizie,Taizé-Aizie,Confolens,46.05,0.233333
16379,16110,Taponnat-Fleurignac,Taponnat-Fleurignac,Angoulême,45.783333,0.383333
16380,16360,Le Tâtre,Le Tâtre,Cognac,45.4,-0.2
16381,16240,Theil-Rabier,Theil-Rabier,Confolens,46.05,0.033333
16382,16410,Torsac,Torsac,Angoulême,45.566667,0.216667
16383,16560,Tourriers,Tourriers,Confolens,45.8,0.183333
16384,16360,Touvérac,Touvérac,Cognac,45.383333,-0.2
16385,16600,Touvre,Touvre,Angoulême,45.666667,0.25
16387,16200,Triac-Lautrait,Triac-Lautrait,Cognac,45.666667,-0.116667
16388,16730,Trois-Palis,Trois-Palis,Angoulême,45.633333,0.05
16389,16350,Turgon,Turgon,Confolens,45.95,0.4
16390,16140,Tusson,Tusson,Confolens,45.933333,0.066667
16391,16700,Tuzie,Tuzie,Confolens,45.966667,0.15
16392,16460,Valence,Valence,Confolens,45.883333,0.3
16393,16330,Vars,Vars,Confolens,45.766667,0.116667
16394,16320,Vaux-Lavalette,Vaux-Lavalette,Angoulême,45.416667,0.233333
16395,16170,Vaux-Rouillac,Vaux-Rouillac,Cognac,45.75,-0.083333
16396,16460,Ventouse,Ventouse,Confolens,45.9,0.333333
16397,16140,Verdille,Verdille,Confolens,45.883333,-0.1
16398,16310,Verneuil,Verneuil,Confolens,45.783333,0.7
16399,16130,Verrières,Verrières,Cognac,,
16400,16510,Verteuil-sur-Charente,Verteuil-sur-Charente,Confolens,45.983333,0.233333
16401,16330,Vervant,Vervant,Confolens,45.833333,0.116667
16402,16120,Vibrac,Vibrac,Cognac,,
16403,16350,Le Vieux-Cérier,Le Vieux-Cérier,Confolens,45.966667,0.433333
16404,16350,Vieux-Ruffec,Vieux-Ruffec,Confolens,46.016667,0.383333
16405,16300,Vignolles,Vignolles,Cognac,45.516667,-0.083333
16406,16220,Vilhonneur,Vilhonneur,Angoulême,45.683333,0.416667
16408,16320,Villebois-Lavalette,Villebois-Lavalette,Angoulême,45.483333,0.283333
16409,16240,Villefagnan,Villefagnan,Confolens,46.016667,0.083333
16410,16700,Villegats,Villegats,Confolens,45.983333,0.2
16411,16140,Villejésus,Villejésus,Confolens,45.9,0.033333
16412,16560,Villejoubert,Villejoubert,Confolens,45.8,0.183333
16413,16240,Villiers-le-Roux,Villiers-le-Roux,Confolens,46.05,0.1
16414,16230,Villognon,Villognon,Confolens,45.866667,0.1
16415,16430,Vindelle,Vindelle,Angoulême,45.716667,0.116667
16416,16310,Vitrac-Saint-Vincent,Vitrac-Saint-Vincent,Confolens,45.8,0.5
16418,16400,Voeuil-et-Giget,Vœuil-et-Giget,Angoulême,45.583333,0.15
16419,16330,Vouharte,Vouharte,Confolens,45.816667,0.066667
16420,16250,Voulgézac,Voulgézac,Angoulême,45.516667,0.116667
16421,16220,Vouthon,Vouthon,Angoulême,45.666667,0.466667
16422,16410,Vouzan,Vouzan,Angoulême,45.6,0.35
16423,16330,Xambes,Xambes,Confolens,45.833333,0.1
16424,16210,Yviers,Yviers,Angoulême,45.283333,-
16425,16110,Yvrac-et-Malleyrand,Yvrac-et-Malleyrand,Angoulême,45.75,0.45
17002,17500,Agudelle,Agudelle,Jonzac,45.383333,-0.466667
17003,17290,Aigrefeuille-d'Aunis,Aigrefeuille-d'Aunis,Rochefort,46.116667,-0.933333
17004,17123,Ile-d'Aix,Île-d'Aix,Rochefort,46.016667,-1.175
17005,17150,Allas-Bocage,Allas-Bocage,Jonzac,45.383333,-0.483333
17006,17500,Allas-Champagne,Allas-Champagne,Jonzac,45.466667,-0.333333
17007,17540,Anais,Anais,Rochefort,46.183333,-0.908333
17008,17230,Andilly,Andilly,La Rochelle,46.25,-1.033333
17009,17540,Angliers,Angliers,La Rochelle,,
17010,17690,Angoulins,Angoulins,La Rochelle,,
17011,17350,Annepont,Annepont,Saint-Jean-d'Angély,45.85,-0.616667
17012,17380,Annezay,Annezay,Saint-Jean-d'Angély,46.016667,-0.716667
17013,17400,Antezant-la-Chapelle,Antezant-la-Chapelle,Saint-Jean-d'Angély,,
17015,17120,Arces,Arces,Saintes,,
17016,17520,Archiac,Archiac,Jonzac,45.516667,-0.3
17017,17380,Archingeay,Archingeay,Saint-Jean-d'Angély,45.933333,-0.7
17018,17290,Ardillières,Ardillières,Rochefort,46.05,-0.883333
17019,17590,Ars-en-Ré,Ars-en-Ré,La Rochelle,46.208333,-1.516667
17020,17520,Arthenac,Arthenac,Jonzac,45.516667,-0.316667
17021,17530,Arvert,Arvert,Rochefort,45.733333,-1.133333
17022,17400,Asnières-la-Giraud,Asnières-la-Giraud,Saint-Jean-d'Angély,45.883333,-0.5
17023,17770,Aujac,Aujac,Saint-Jean-d'Angély,45.85,-0.4
17024,17470,Aulnay,Aulnay,Saint-Jean-d'Angély,,
17025,17770,Aumagne,Aumagne,Saint-Jean-d'Angély,45.866667,-0.4
17026,17770,Authon-Ebéon,Authon-Ébéon,Saint-Jean-d'Angély,,
17027,17800,Avy,Avy,Jonzac,45.55,-0.5
17028,17440,Aytré,Aytré,La Rochelle,46.133333,-1.1
17029,17160,Bagnizeau,Bagnizeau,Saint-Jean-d'Angély,45.883333,-0.316667
17030,17600,Balanzac,Balanzac,Saintes,45.733333,-0.833333
17031,17160,Ballans,Ballans,Saint-Jean-d'Angély,45.816667,-0.216667
17032,17290,Ballon,Ballon,Rochefort,46.05,-0.95
17033,17360,La Barde,La Barde,Jonzac,45.133333,-0.033333
17034,17120,Barzan,Barzan,Saintes,45.533333,-0.85
17035,17490,Bazauges,Bazauges,Saint-Jean-d'Angély,45.916667,-0.166667
17036,17620,Beaugeay,Beaugeay,Rochefort,45.866667,-0.983333
17037,17490,Beauvais-sur-Matha,Beauvais-sur-Matha,Saint-Jean-d'Angély,45.883333,-0.183333
17038,17210,Bedenac,Bedenac,Jonzac,45.166667,-0.3
17039,17800,Belluire,Belluire,Jonzac,45.533333,-0.566667
17041,17170,Benon,Benon,La Rochelle,46.2,-0.816667
17042,17770,Bercloux,Bercloux,Saint-Jean-d'Angély,45.833333,-0.466667
17043,17330,Bernay-Saint-Martin,Bernay-Saint-Martin,Saint-Jean-d'Angély,,
17044,17460,Berneuil,Berneuil,Saintes,45.65,-0.6
17045,17250,Beurlay,Beurlay,Saintes,45.866667,-0.833333
17046,17400,Bignay,Bignay,Saint-Jean-d'Angély,45.916667,-0.6
17047,17800,Biron,Biron,Jonzac,45.566667,-0.466667
17048,17160,Blanzac-lès-Matha,Blanzac-lès-Matha,Saint-Jean-d'Angély,45.866667,-0.35
17049,17470,Blanzay-sur-Boutonne,Blanzay-sur-Boutonne,Saint-Jean-d'Angély,46.05,-0.433333
17050,17240,Bois,Bois,Jonzac,45.483333,-0.6
17051,17580,Le Bois-Plage-en-Ré,Le Bois-Plage-en-Ré,La Rochelle,46.183333,-1.383333
17052,17150,Boisredon,Boisredon,Jonzac,45.316667,-0.533333
17053,17430,Bords,Bords,Saint-Jean-d'Angély,45.9,-0.8
17054,17270,Boresse-et-Martron,Boresse-et-Martron,Jonzac,45.283333,-0.116667
17055,17360,Boscamnant,Boscamnant,Jonzac,45.2,-0.066667
17056,17800,Bougneau,Bougneau,Jonzac,45.6,-0.516667
17057,17540,Bouhet,Bouhet,Rochefort,46.166667,-0.866667
17058,17560,Bourcefranc-le-Chapus,Bourcefranc-le-Chapus,Rochefort,,
17059,17220,Bourgneuf,Bourgneuf,La Rochelle,46.166667,-1.016667
17060,17120,Boutenac-Touvent,Boutenac-Touvent,Saintes,,
17061,17210,Bran,Bran,Jonzac,45.35,-0.266667
17062,17490,Bresdon,Bresdon,Saint-Jean-d'Angély,45.883333,-0.15
17063,17700,Breuil-la-Réorte,Breuil-la-Réorte,Rochefort,46.05,-0.683333
17064,17920,Breuillet,Breuillet,Rochefort,45.7,-1.05
17065,17870,Breuil-Magné,Breuil-Magné,Rochefort,45.983333,-0.966667
17066,17520,Brie-sous-Archiac,Brie-sous-Archiac,Jonzac,45.483333,-0.3
17067,17160,Brie-sous-Matha,Brie-sous-Matha,Saint-Jean-d'Angély,45.816667,-0.25
17068,17120,Brie-sous-Mortagne,Brie-sous-Mortagne,Saintes,45.5,-0.75
17069,17800,Brives-sur-Charente,Brives-sur-Charente,Jonzac,45.666667,-0.466667
17070,17770,Brizambourg,Brizambourg,Saint-Jean-d'Angély,45.816667,-0.483333
17071,17160,La Brousse,La Brousse,Saint-Jean-d'Angély,45.883333,-0.366667
17072,17770,Burie,Burie,Saintes,45.766667,-0.416667
17073,17100,Bussac-sur-Charente,Bussac-sur-Charente,Saintes,,
17074,17210,Bussac-Forêt,Bussac-Forêt,Jonzac,45.216667,-0.366667
17075,17430,Cabariot,Cabariot,Rochefort,45.916667,-0.85
17076,17520,Celles,Celles,Jonzac,45.6,-0.366667
17077,17270,Cercoux,Cercoux,Jonzac,45.133333,-0.2
17078,17800,Chadenac,Chadenac,Jonzac,45.55,-0.433333
17079,17890,Chaillevette,Chaillevette,Rochefort,45.733333,-1.05
17080,17290,Chambon,Chambon,Rochefort,46.133333,-0.85
17081,17130,Chamouillac,Chamouillac,Jonzac,45.316667,-0.466667
17082,17500,Champagnac,Champagnac,Jonzac,45.416667,-0.383333
17083,17620,Champagne,Champagne,Rochefort,45.833333,-0.916667
17084,17240,Champagnolles,Champagnolles,Jonzac,45.516667,-0.633333
17085,17430,Champdolent,Champdolent,Saint-Jean-d'Angély,45.916667,-0.8
17086,17610,Chaniers,Chaniers,Saintes,45.716667,-0.55
17087,17380,Chantemerle-sur-la-Soie,Chantemerle-sur-la-Soie,Saint-Jean-d'Angély,45.983333,-0.65
17089,17100,La Chapelle-des-Pots,La Chapelle-des-Pots,Saintes,45.766667,-0.533333
17091,17230,Charron,Charron,La Rochelle,46.283333,-1.1
17092,17130,Chartuzac,Chartuzac,Jonzac,45.333333,-0.416667
17093,17480,Le Château-d'Oléron,Le Château-d'Oléron,Rochefort,45.9,-1.2
17094,17340,Châtelaillon-Plage,Châtelaillon-Plage,La Rochelle,46.066667,-1.083333
17095,17210,Chatenet,Chatenet,Jonzac,45.3,-0.3
17096,17130,Chaunac,Chaunac,Jonzac,45.366667,-0.366667
17097,17600,Le Chay,Le Chay,Saintes,,
17098,17120,Chenac-Saint-Seurin-d'Uzet,Chenac-Saint-Seurin-d'Uzet,Saintes,,
17099,17210,Chepniers,Chepniers,Jonzac,45.25,-0.3
17100,17610,Chérac,Chérac,Saintes,45.7,-0.433333
17101,17470,Cherbonnières,Cherbonnières,Saint-Jean-d'Angély,45.966667,-0.35
17102,17460,Chermignac,Chermignac,Saintes,45.683333,-0.666667
17104,17210,Chevanceaux,Chevanceaux,Jonzac,45.3,-0.233333
17105,17510,Chives,Chives,Saint-Jean-d'Angély,45.95,-0.116667
17106,17520,Cierzac,Cierzac,Jonzac,45.566667,-0.316667
17107,17290,Ciré-d'Aunis,Ciré-d'Aunis,Rochefort,46.05,-0.933333
17108,17500,Clam,Clam,Jonzac,45.5,-0.45
17109,17220,Clavette,Clavette,La Rochelle,46.133333,-1.016667
17110,17270,Clérac,Clérac,Jonzac,45.183333,-0.216667
17111,17240,Clion,Clion,Jonzac,45.483333,-0.5
17112,17600,La Clisse,La Clisse,Saintes,45.733333,-0.766667
17113,17360,La Clotte,La Clotte,Jonzac,45.116667,-0.15
17114,17330,Coivert,Coivert,Saint-Jean-d'Angély,46.066667,-0.45
17115,17460,Colombiers,Colombiers,Saintes,45.65,-0.55
17116,17150,Consac,Consac,Jonzac,45.416667,-0.6
17117,17470,Contré,Contré,Saint-Jean-d'Angély,46.016667,-0.283333
17118,17130,Corignac,Corignac,Jonzac,45.25,-0.383333
17119,17600,Corme-Ecluse,Corme-Écluse,Saintes,45.633333,-0.85
17120,17600,Corme-Royal,Corme-Royal,Saintes,45.75,-0.816667
17121,17670,La Couarde-sur-Mer,La Couarde-sur-Mer,La Rochelle,46.2,-1.4
17122,17800,Coulonges,Coulonges,Jonzac,,
17124,17330,Courant,Courant,Saint-Jean-d'Angély,46.033333,-0.566667
17125,17400,Courcelles,Courcelles,Saint-Jean-d'Angély,,
17126,17160,Courcerac,Courcerac,Saint-Jean-d'Angély,45.833333,-0.366667
17127,17170,Courçon,Courçon,La Rochelle,46.25,-0.816667
17128,17100,Courcoury,Courcoury,Saintes,45.716667,-0.583333
17129,17130,Courpignac,Courpignac,Jonzac,45.333333,-0.483333
17130,17130,Coux,Coux,Jonzac,45.316667,-0.416667
17131,17120,Cozes,Cozes,Saintes,45.583333,-0.833333
17132,17170,Cramchaban,Cramchaban,La Rochelle,46.216667,-0.716667
17133,17260,Cravans,Cravans,Saintes,45.6,-0.7
17134,17350,Crazannes,Crazannes,Saintes,45.85,-0.7
17135,17160,Cressé,Cressé,Saint-Jean-d'Angély,45.916667,-0.216667
17136,17220,Croix-Chapeau,Croix-Chapeau,La Rochelle,46.1,-1
17137,17330,La Croix-Comtesse,La Croix-Comtesse,Saint-Jean-d'Angély,46.083333,-0.483333
17138,17470,Dampierre-sur-Boutonne,Dampierre-sur-Boutonne,Saint-Jean-d'Angély,46.066667,-0.4
17139,17330,Doeuil-sur-le-Mignon,Dœuil-sur-le-Mignon,Saint-Jean-d'Angély,46.116667,-0.533333
17140,17550,Dolus-d'Oléron,Dolus-d'Oléron,Rochefort,,
17141,17610,Dompierre-sur-Charente,Dompierre-sur-Charente,Saintes,45.7,-0.483333
17142,17139,Dompierre-sur-Mer,Dompierre-sur-Mer,La Rochelle,46.183333,-1.066667
17143,17100,Le Douhet,Le Douhet,Saintes,45.816667,-0.566667
17145,17800,Echebrune,Échebrune,Jonzac,45.583333,-0.45
17146,17620,Echillais,Échillais,Rochefort,45.9,-0.95
17147,17770,Ecoyeux,Écoyeux,Saintes,45.816667,-0.5
17148,17810,Ecurat,Écurat,Saintes,45.783333,-0.666667
17149,17510,Les Eduts,Les Éduts,Saint-Jean-d'Angély,45.983333,-0.216667
17150,17400,Les Eglises-d'Argenteuil,Les Églises-d'Argenteuil,Saint-Jean-d'Angély,45.966667,-0.433333
17151,17600,L'Eguille,L'Éguille,Rochefort,45.7,-0.983333
17152,17120,Epargnes,Épargnes,Saintes,45.55,-0.8
17153,17137,Esnandes,Esnandes,La Rochelle,46.25,-1.083333
17154,17250,Les Essards,Les Essards,Saintes,45.8,-0.766667
17155,17750,Etaules,Étaules,Rochefort,45.733333,-1.1
17156,17130,Expiremont,Expiremont,Jonzac,45.316667,-0.366667
17157,17350,Fenioux,Fenioux,Saint-Jean-d'Angély,45.9,-0.6
17158,17170,Ferrières,Ferrières,La Rochelle,46.233333,-0.85
17159,17800,Fléac-sur-Seugne,Fléac-sur-Seugne,Jonzac,45.533333,-0.533333
17160,17120,Floirac,Floirac,Saintes,45.483333,-0.75
17161,17630,La Flotte,La Flotte,La Rochelle,46.183333,-1.333333
17162,17510,Fontaine-Chalendray,Fontaine-Chalendray,Saint-Jean-d'Angély,45.95,-0.183333
17163,17500,Fontaines-d'Ozillac,Fontaines-d'Ozillac,Jonzac,45.383333,-0.383333
17164,17100,Fontcouverte,Fontcouverte,Saintes,45.766667,-0.583333
17165,17400,Fontenet,Fontenet,Saint-Jean-d'Angély,45.916667,-0.45
17166,17290,Forges,Forges,Rochefort,46.1,-0.9
17167,17270,Le Fouilloux,Le Fouilloux,Jonzac,45.183333,-0.116667
17168,17450,Fouras,Fouras,Rochefort,45.983333,-1.1
17169,17770,La Frédière,La Frédière,Saint-Jean-d'Angély,45.866667,-0.583333
17171,17250,Geay,Geay,Saintes,45.866667,-0.766667
17172,17260,Gémozac,Gémozac,Saintes,45.566667,-0.666667
17173,17360,La Genétouze,La Genétouze,Jonzac,45.216667,-0.016667
17174,17430,Genouillé,Genouillé,Rochefort,46.016667,-0.783333
17175,17520,Germignac,Germignac,Jonzac,45.566667,-0.333333
17176,17160,Gibourne,Gibourne,Saint-Jean-d'Angély,45.933333,-0.3
17177,17160,Le Gicq,Le Gicq,Saint-Jean-d'Angély,45.933333,-0.25
17178,17260,Givrezac,Givrezac,Jonzac,45.55,-0.633333
17179,17100,Les Gonds,Les Gonds,Saintes,45.716667,-0.616667
17180,17490,Gourvillette,Gourvillette,Saint-Jean-d'Angély,45.883333,-0.216667
17181,17350,Grandjean,Grandjean,Saint-Jean-d'Angély,45.866667,-0.6
17182,17170,La Grève-sur-Mignon,La Grève-sur-Mignon,La Rochelle,46.25,-0.766667
17183,17120,Grézac,Grézac,Saintes,45.6,-0.85
17184,17620,La Gripperie-Saint-Symphorien,La Gripperie-Saint-Symphorien,Rochefort,45.8,-0.933333
17185,17600,Le Gua,Le Gua,Rochefort,45.733333,-0.95
17186,17540,Le Gué-d'Alleré,Le Gué-d'Alleré,La Rochelle,46.183333,-0.866667
17187,17500,Guitinières,Guitinières,Jonzac,45.433333,-0.516667
17188,17160,Haimps,Haimps,Saint-Jean-d'Angély,45.866667,-0.25
17189,17320,Hiers-Brouage,Hiers-Brouage,Rochefort,45.85,-1.066667
17190,17137,L'Houmeau,L'Houmeau,La Rochelle,46.183333,-1.166667
17191,17460,La Jard,La Jard,Saintes,45.65,-0.583333
17192,17520,Jarnac-Champagne,Jarnac-Champagne,Jonzac,45.566667,-0.4
17193,17220,La Jarne,La Jarne,La Rochelle,46.116667,-1.066667
17194,17220,La Jarrie,La Jarrie,La Rochelle,46.133333,-1.016667
17195,17330,La Jarrie-Audouin,La Jarrie-Audouin,Saint-Jean-d'Angély,46.033333,-0.483333
17196,17260,Jazennes,Jazennes,Saintes,45.583333,-0.616667
17197,17500,Jonzac,Jonzac,Jonzac,45.45,-0.433333
17198,17770,Juicq,Juicq,Saint-Jean-d'Angély,45.85,-0.566667
17199,17130,Jussas,Jussas,Jonzac,45.283333,-0.35
17200,17140,Lagord,Lagord,La Rochelle,46.183333,-1.133333
17201,17170,La Laigne,La Laigne,La Rochelle,46.216667,-0.75
17202,17380,Landes,Landes,Saint-Jean-d'Angély,45.983333,-0.6
17203,17290,Landrais,Landrais,Rochefort,46.066667,-0.866667
17204,17500,Léoville,Léoville,Jonzac,45.383333,-0.333333
17205,17870,Loire-les-Marais,Loire-les-Marais,Rochefort,45.983333,-0.916667
17206,17470,Loiré-sur-Nie,Loiré-sur-Nie,Saint-Jean-d'Angély,45.95,-0.283333
17207,17111,Loix,Loix,La Rochelle,46.2235,-1.43794
17208,17230,Longèves,Longèves,La Rochelle,46.233333,-0.983333
